Id,Label,timeset,fonction,cluster,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stat_inf_class
aves_aa_4R_auth_1033,"heiligenstein, von, richart",,personne,0.0,2,2,8,0.1759,0.184567,5.104713,11
aves_aa_4R_auth_1034,"stalle, johanns",,personne,0.0,2,2,8,0.1759,0.184567,5.104713,11
aves_aa_4R_auth_1035,"loteisen, jost",,personne,0.0,2,2,8,0.1759,0.184567,5.104713,11
aves_aa_4R_auth_1036,"schwartz, jeckel",,personne,0.0,2,2,8,0.1759,0.184567,7.058625,11
aves_aa_4R_auth_1037,veltin,,personne,0.0,2,2,8,0.1759,0.184567,7.058625,11
aves_aa_4R_auth_1038,rudolff,,personne,0.0,2,2,8,0.190527,0.203195,3.744726,2
aves_aa_4R_auth_1039,richart,,personne,0.0,2,2,8,0.190527,0.203195,3.744726,2
aves_aa_4R_auth_1040,"müsung, johanns",,personne,0.0,2,2,8,0.190527,0.203195,3.744726,2
aves_aa_4R_auth_1041,"claus, metzige, bei der",,personne,0.0,2,2,8,0.190527,0.203195,3.744726,2
aves_aa_4R_auth_1042,"heinrich, Sankt-martin, bei",,personne,0.0,2,2,8,0.190527,0.203195,3.744726,2
aves_aa_4R_auth_1043,"flach, oswalt",,personne,0.0,2,2,8,0.190527,0.203195,9.844225,2
aves_aa_4R_auth_1044,"üntzel, graben, auf dem",,personne,0.0,2,2,8,0.190527,0.203195,9.844225,2
aves_aa_4R_auth_1045,"andres, kürsener, unter",,personne,0.0,2,2,8,0.190527,0.203195,9.844225,2
aves_aa_4R_auth_1046,"lampertheim, von, claus",,personne,0.0,2,2,8,0.186996,0.197898,6.63445,4
aves_aa_4R_auth_1047,laurentz,,personne,0.0,2,2,8,0.186996,0.197898,6.63445,4
aves_aa_4R_auth_1048,"schaffner, jerge",,personne,0.0,2,2,8,0.186996,0.197898,12.116903,4
aves_aa_4R_auth_1049,"knapp, johanns",,personne,0.0,2,2,8,0.186996,0.197898,17.102422,4
aves_aa_4R_auth_1050,"hasenohr, bernhart",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1051,"bender, obrecht",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1052,"wile, von, reimbolt",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1053,"molsheim, von",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1054,"schmied, claus",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1055,"stumpf, adolff",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1056,"lehel, burkhart",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1057,"gunther, johanns",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1058,"johanns, komm nach hinten",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1059,"wangen, von, erhart",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1060,"hennenberg, johanns",,personne,0.0,1,1,8,0.185278,0.197469,0,11
aves_aa_4R_auth_1061,"butte, lauwel",,personne,0.0,2,2,8,0.187051,0.198417,45.885548,11
aves_aa_4R_auth_1062,"ulrich, mathis",,personne,0.0,2,2,8,0.187051,0.198417,45.885548,11
aves_aa_4R_auth_1063,"röttel, johanns",,personne,0.0,2,2,8,0.187051,0.198417,45.885548,11
aves_aa_4R_auth_1064,"lehmann, johanns",,personne,0.0,2,2,8,0.187051,0.198417,46.119776,11
aves_aa_4R_auth_1065,"münch, dietrich",,personne,0.0,2,2,8,0.187051,0.198417,5.830223,11
aves_aa_4R_auth_1066,"bentz, lauwel",,personne,0.0,2,2,8,0.187051,0.198417,36.96621,11
aves_aa_4R_auth_1067,"reinhart, johanns",,personne,0.0,1,1,7,0.197319,0.207952,0,5
aves_aa_4R_auth_1068,"fürsenbach, jacob",,personne,0.0,1,1,7,0.197319,0.207952,0,5
aves_aa_4R_auth_1069,"kiebel, johanns",,personne,0.0,1,1,7,0.197319,0.207952,0,5
aves_aa_4R_auth_1070,"fleisch, küntz, der alte",,personne,0.0,2,2,8,0.19258,0.20329,2.648929,8
aves_aa_4R_auth_1071,"drens, johanns",,personne,0.0,2,2,8,0.19258,0.20329,2.648929,8
aves_aa_4R_auth_1072,khurin,,personne,0.0,2,2,8,0.19258,0.20329,88.52233,8
aves_aa_4R_auth_1073,"kilwart, johanns, der junge",,personne,0.0,2,2,8,0.19258,0.20329,41.372503,8
aves_aa_4R_auth_1074,männel,,personne,0.0,2,2,8,0.19258,0.20329,624.5,8
aves_aa_4R_auth_1075,"minner, johanns",,personne,0.0,2,2,8,0.19258,0.20329,624.5,8
aves_aa_4R_auth_1076,"morung, johanns",,personne,0.0,1,1,8,0.197443,0.208507,0,14
aves_aa_4R_auth_1077,"wildersinn, johanns",,personne,0.0,1,1,8,0.197443,0.208507,0,14
aves_aa_4R_auth_1078,"lütolt, michel",,personne,0.0,1,1,8,0.197443,0.208507,0,14
aves_aa_4R_auth_1079,"volmar, claus",,personne,0.0,2,2,8,0.191167,0.202553,6.674867,9
aves_aa_4R_auth_1080,sixt,,personne,0.0,2,2,8,0.191167,0.202553,11.242728,9
aves_aa_4R_auth_1081,"mittelhausen, veltin",,personne,0.0,2,2,8,0.191167,0.202553,11.242728,9
aves_aa_4R_auth_1082,"butze, johanns",,personne,0.0,2,2,8,0.191167,0.202553,11.242728,9
aves_aa_4R_auth_1083,"porte, johanns",,personne,0.0,2,2,8,0.191167,0.202553,11.242728,9
aves_aa_4R_auth_1084,"weidlich, ulrich",,personne,0.0,2,2,8,0.191167,0.202553,41.453841,9
aves_aa_4R_auth_1085,"rippel, bernhart",,personne,0.0,1,1,8,0.189603,0.200349,0,12
aves_aa_4R_auth_1086,"grasseck, claus",,personne,0.0,1,1,8,0.189603,0.200349,0,12
aves_aa_4R_auth_1087,"schwartz, konrat",,personne,0.0,1,1,8,0.189603,0.200349,0,12
aves_aa_4R_auth_1088,"bergheim, von, johanns",,personne,0.0,1,1,8,0.189603,0.200349,0,12
aves_aa_4R_auth_1089,"österreicher, claus",,personne,0.0,1,1,8,0.187332,0.196219,0,6
aves_aa_4R_auth_1090,"österreicher, peter",,personne,0.0,1,1,8,0.187332,0.196219,0,6
aves_aa_4R_auth_1091,"schmied, johanns",,personne,0.0,1,1,8,0.187332,0.196219,0,6
aves_aa_4R_auth_1092,"wernlin, stoffelus",,personne,0.0,1,1,8,0.187332,0.196219,0,6
aves_aa_4R_auth_1093,"hirt, johanns, der alte",,personne,0.0,1,1,8,0.180104,0.189576,0,6
aves_aa_4R_auth_1094,"kibitz, heinrich",,personne,0.0,2,2,8,0.206231,0.220379,0.888889,4
aves_aa_4R_auth_1095,"schlettstadt, von, johanns",,personne,0.0,1,1,8,0.197443,0.208507,0,14
aves_aa_4R_auth_1096,"vendenheim, johanns, brücken, zwischen",,personne,,6,6,8,0.18694,0.213852,687.156975,10
conseil_1400,conseil 1400,,organisation,,29,29,9,0.223154,0.259506,15803.378469,1
conseil_1401,conseil 1401,,organisation,,29,29,9,0.220169,0.255167,17177.511704,1
conseil_1402,conseil 1402,,organisation,,29,29,9,0.215764,0.250163,17265.529276,1
conseil_1403,conseil 1403,,organisation,,29,29,7,0.242442,0.276996,19555.758946,1
conseil_1404,conseil 1404,,organisation,,29,29,9,0.222915,0.258903,15169.042747,1
conseil_1405,conseil 1405,,organisation,,29,29,7,0.2403,0.276383,16067.1456,1
conseil_1406,conseil 1406,,organisation,,28,28,7,0.242724,0.27758,14984.703403,1
conseil_1407,conseil 1407,,organisation,,1,1,9,0.181726,0.198717,0,1
conseil_1408,conseil 1408,,organisation,,29,29,7,0.241879,0.277302,17622.217889,1
conseil_1409,conseil 1409,,organisation,,29,29,7,0.245776,0.281843,13608.707603,1
conseil_1410,conseil 1410,,organisation,,29,29,7,0.254372,0.290571,20731.327486,1
conseil_1411,conseil 1411,,organisation,,29,29,9,0.229373,0.266806,13921.741211,1
conseil_1412,conseil 1412,,organisation,,29,29,7,0.249402,0.28616,19404.762965,2
conseil_1413,conseil 1413,,organisation,,28,28,7,0.252829,0.288529,17468.702349,1
conseil_1414,conseil 1414,,organisation,,29,29,9,0.231581,0.2696,13964.062355,1
conseil_1415,conseil 1415,,organisation,,29,29,9,0.236842,0.27616,12791.023763,1
conseil_1416,conseil 1416,,organisation,,29,29,7,0.270078,0.30166,29879.367816,1
conseil_1417,conseil 1417,,organisation,,30,30,7,0.251812,0.289658,17561.080329,1
conseil_1418,conseil 1418,,organisation,,29,29,7,0.24539,0.281324,13143.449393,1
conseil_1419,conseil 1419,,organisation,,29,29,9,0.234974,0.273962,16177.962703,1
conseil_1420,conseil 1420,,organisation,,29,29,7,0.256247,0.291666,15002.655389,1
conseil_1421,conseil 1421,,organisation,,29,29,7,0.259436,0.295329,18074.321008,11
conseil_1422,conseil 1422,,organisation,,29,29,7,0.26617,0.302257,17106.73193,1
conseil_1423,conseil 1423,,organisation,,29,29,7,0.263147,0.298793,18440.339906,1
conseil_1424,conseil 1424,,organisation,,29,29,7,0.295465,0.325321,35644.79344,1
conseil_1425,conseil 1425,,organisation,,29,29,7,0.277507,0.310523,21738.961085,4
conseil_1426,conseil 1426,,organisation,,29,29,7,0.274704,0.308072,19951.17773,1
conseil_1427,conseil 1427,,organisation,,29,29,7,0.267651,0.300432,19055.980321,1
conseil_1428,conseil 1428,,organisation,,29,29,7,0.269845,0.305923,21327.803223,9
conseil_1429,conseil 1429,,organisation,,29,29,7,0.28316,0.314769,20461.156802,14
conseil_1430,conseil 1430,,organisation,,29,29,7,0.276037,0.309623,19797.443756,1
conseil_1431,conseil 1431,,organisation,,29,29,7,0.267422,0.303643,15263.280144,1
conseil_1432,conseil 1432,,organisation,,1,1,7,0.221887,0.237437,0,13
conseil_1433,conseil 1433,,organisation,,29,29,7,0.271602,0.307522,16977.909836,5
conseil_1434,conseil 1434,,organisation,,29,29,7,0.286401,0.319135,19584.421966,3
conseil_1435,conseil 1435,,organisation,,29,29,7,0.273742,0.309813,17331.950618,14
conseil_1436,conseil 1436,,organisation,,29,29,7,0.2938,0.324375,22395.661177,3
conseil_1437,conseil 1437,,organisation,,29,29,7,0.282776,0.316431,20582.845057,14
conseil_1438,conseil 1438,,organisation,,29,29,7,0.282393,0.315106,18400.661777,3
conseil_1439,conseil 1439,,organisation,,29,29,7,0.275066,0.310835,15774.805457,7
conseil_1440,conseil 1440,,organisation,,29,29,7,0.296727,0.327639,24345.209018,5
conseil_1441,conseil 1441,,organisation,,29,29,7,0.286008,0.318477,18456.362235,3
conseil_1442,conseil 1442,,organisation,,29,29,7,0.278,0.313726,16838.656708,0
conseil_1443,conseil 1443,,organisation,,29,29,5,0.29463,0.325566,38552.143406,7
conseil_1444,conseil 1444,,organisation,,29,29,5,0.303936,0.333147,39136.246434,6
conseil_1445,conseil 1445,,organisation,,30,30,7,0.278495,0.312402,15929.639077,7
conseil_1446,conseil 1446,,organisation,,29,29,7,0.292974,0.324388,24513.839917,0
conseil_1447,conseil 1447,,organisation,,29,29,7,0.283288,0.315715,22586.634187,2
conseil_1448,conseil 1448,,organisation,,29,29,6,0.279991,0.313349,20391.810982,7
conseil_1449,conseil 1449,,organisation,,29,29,7,0.270194,0.303405,17263.893119,8
conseil_1450,conseil 1450,,organisation,,29,29,6,0.277015,0.310139,18228.733786,0
conseil_1451,conseil 1451,,organisation,,29,29,6,0.26106,0.293965,17181.28292,8
conseil_1452,conseil 1452,,organisation,,29,29,7,0.258045,0.291152,12806.135404,9
conseil_1453,conseil 1453,,organisation,,29,29,6,0.275551,0.308353,18034.62093,8
conseil_1454,conseil 1454,,organisation,,29,29,7,0.263036,0.296277,13381.745931,13
conseil_1455,conseil 1455,,organisation,,30,30,6,0.271484,0.305289,17691.747117,12
conseil_1456,conseil 1456,,organisation,,29,29,6,0.266284,0.299227,14721.570979,8
conseil_1457,conseil 1457,,organisation,,29,29,7,0.255202,0.289144,9998.231363,8
conseil_1458,conseil 1458,,organisation,,29,29,6,0.266965,0.29992,12792.096824,6
conseil_1459,conseil 1459,,organisation,,29,29,6,0.266624,0.299414,13842.228242,6
conseil_1460,conseil 1460,,organisation,,29,29,7,0.2501,0.28215,9771.291557,12
conseil_1461,conseil 1461,,organisation,,29,29,7,0.253547,0.286426,10854.174424,12
conseil_1462,conseil 1462,,organisation,,29,29,6,0.266852,0.299667,14159.456666,13
conseil_1463,conseil 1463,,organisation,,27,27,6,0.26437,0.296003,15530.202612,13
conseil_1464,conseil 1464,,organisation,,27,27,7,0.26106,0.293742,13527.022302,13
conseil_1465,conseil 1465,,organisation,,27,27,7,0.254579,0.286535,12756.316006,10
conseil_1466,conseil 1466,,organisation,,27,27,6,0.26857,0.30056,22544.826927,10
conseil_1467,conseil 1467,,organisation,,27,27,6,0.26493,0.297216,25144.260249,10
conseil_1468,conseil 1468,,organisation,,28,28,7,0.251003,0.282578,13274.274414,10
conseil_1469,conseil 1469,,organisation,,27,27,7,0.230982,0.265382,7730.151751,10
conseil_1470,conseil 1470,,organisation,,27,27,7,0.229037,0.263424,7060.980275,10
conseil_1471,conseil 1471,,organisation,,25,25,7,0.24386,0.276234,12469.985694,10
conseil_1472,conseil 1472,,organisation,,25,25,6,0.259006,0.290141,18643.142954,10
conseil_1473,conseil 1473,,organisation,,25,25,6,0.25,0.280149,17016.678796,10
conseil_1474,conseil 1474,,organisation,,25,25,7,0.22236,0.253348,7493.875701,10
conseil_1475,conseil 1475,,organisation,,25,25,7,0.23201,0.264253,10398.457988,10
conseil_1476,conseil 1476,,organisation,,25,25,7,0.230982,0.262788,7212.911944,10
conseil_1477,conseil 1477,,organisation,,25,25,8,0.210677,0.245603,4884.878526,10
conseil_1478,conseil 1478,,organisation,,25,25,7,0.235593,0.268429,16219.157742,10
conseil_1479,conseil 1479,,organisation,,25,25,7,0.234094,0.266425,13626.164239,10
conseil_1480,conseil 1480,,organisation,,25,25,7,0.229037,0.26082,10292.965061,10
conseil_1481,conseil 1481,,organisation,,25,25,8,0.211962,0.247274,6989.037274,10
conseil_1482,conseil 1482,,organisation,,25,25,8,0.210819,0.245475,7211.097781,10
conseil_1483,conseil 1483,,organisation,,21,21,8,0.198761,0.231728,4319.537345,10
conseil_1484,conseil 1484,,organisation,,21,21,8,0.19895,0.232019,5004.941261,10
conseil_1485,conseil 1485,,organisation,,21,21,7,0.220091,0.250942,10951.038565,10
conseil_1486,conseil 1486,,organisation,,21,21,7,0.216736,0.246026,8170.615063,10
conseil_1487,conseil 1487,,organisation,,21,21,8,0.19914,0.232432,5602.929616,10
conseil_1488,conseil 1488,,organisation,,21,21,8,0.199077,0.232419,5546.93384,10
conseil_1489,conseil 1489,,organisation,,21,21,7,0.223712,0.25417,12365.599532,10
conseil_1490,conseil 1490,,organisation,,21,21,7,0.223873,0.254103,13935.817861,10
conseil_1491,conseil 1491,,organisation,,21,21,8,0.197194,0.230361,8220.776212,10
conseil_1492,conseil 1492,,organisation,,21,21,8,0.190585,0.221124,5197.759627,10
conseil_1493,conseil 1493,,organisation,,21,21,8,0.196143,0.228083,10110.912778,10
conseil_1494,conseil 1494,,organisation,,21,21,9,0.179896,0.211794,3107.440804,10
conseil_1495,conseil 1495,,organisation,,21,21,8,0.195042,0.226804,6717.725662,10
conseil_1496,conseil 1496,,organisation,,21,21,7,0.210464,0.235874,13696.29099,10
conseil_1497,conseil 1497,,organisation,,21,21,8,0.182574,0.209377,8456.123028,10
conseil_1498,conseil 1498,,organisation,,21,21,9,0.171229,0.200295,5777.71204,10
conseil_1499,conseil 1499,,organisation,,21,21,8,0.184025,0.214057,5611.447794,10
poele_am Oberstaden,poele am Oberstaden,,organisation,,4,4,9,0.190353,0.200884,232.783061,11
poele_an der Steinstraße,poele an der Steinstraße,,organisation,,2,2,7,0.195959,0.204385,78.515213,8
poele_baigneurs,poele baigneurs,,organisation,,7,7,7,0.213992,0.230353,1155.667763,2
poele_barbiers,poele barbiers,,organisation,,12,12,7,0.221025,0.240994,2570.356308,2
poele_carreleurs,poele carreleurs,,organisation,,3,3,7,0.219551,0.230654,105.066811,6
poele_cordiers,poele cordiers,,organisation,,4,4,7,0.22244,0.236889,624.231369,9
poele_crieurs de vin,poele crieurs de vin,,organisation,,4,4,7,0.19984,0.211686,722.831346,11
poele_fruitiers,poele fruitiers,,organisation,,8,8,7,0.210961,0.225741,1059.591937,9
poele_hinter Sankt-Kathrinen,poele hinter Sankt-Kathrinen,,organisation,,3,3,7,0.198634,0.208479,166.218469,11
poele_huiliers,poele huiliers,,organisation,,5,5,7,0.212394,0.226605,846.270473,4
poele_in der Krutenau,poele in der Krutenau,,organisation,,4,4,7,0.197443,0.208757,138.791682,8
poele_in der Ruprechtsau,poele in der Ruprechtsau,,organisation,,2,2,9,0.161544,0.168086,0.5,8
poele_mesureurs de vin,poele mesureurs de vin,,organisation,,4,4,7,0.20197,0.213974,1185.821701,11
poele_meuniers,poele meuniers,,organisation,,3,3,7,0.204278,0.216166,219.640009,4
poele_orfèvres,poele orfèvres,,organisation,,10,10,7,0.211246,0.226316,1706.828597,2
poele_peintres de boucliers,poele peintres de boucliers,,organisation,,12,12,7,0.217414,0.235758,2537.479612,2
poele_regrattiers,poele regrattiers,,organisation,,3,3,7,0.193474,0.205215,110.747629,9
poele_tondeurs de draps,poele tondeurs de draps,,organisation,,3,3,7,0.210464,0.22222,286.411596,4
poele_unter Wagner,poele unter Wagner,,organisation,,6,6,7,0.233135,0.250247,1414.544729,8
poele_zum Anker,poele zum Anker,,organisation,,18,18,7,0.258045,0.284833,6334.043113,4
poele_zum Friburger,poele zum Friburger,,organisation,,11,11,7,0.226713,0.248028,4049.546548,5
poele_zum Hirtzhorn,poele zum Hirtzhorn,,organisation,,3,3,9,0.171089,0.179741,1.5,4
poele_zum Holtzapfel,poele zum Holtzapfel,,organisation,,1,1,9,0.170995,0.178675,0,4
poele_zum Schiff,poele zum Schiff,,organisation,,8,8,9,0.171323,0.182406,14,4
poele_zum Spiegel,poele zum Spiegel,,organisation,,25,25,7,0.254786,0.284677,9667.428185,14
poele_zum Teich,poele zum Teich,,organisation,,5,5,7,0.216586,0.233354,673.208512,11
poele_zur Blume,poele zur Blume,,organisation,,13,13,7,0.251003,0.275471,3715.854813,6
poele_zur Waseneck,poele zur Waseneck,,organisation,,3,3,7,0.199014,0.208608,164.171553,11
échevinage_barbiers et baigneurs,échevinage barbiers et baigneurs,,organisation,,19,19,7,0.235239,0.261825,8516.310196,2
échevinage_bateliers,échevinage bateliers,,organisation,,30,30,7,0.259651,0.291827,24951.543113,4
échevinage_bouchers,échevinage bouchers,,organisation,,13,13,7,0.251003,0.275471,3715.854813,6
échevinage_boulangers,échevinage boulangers,,organisation,,12,12,7,0.2503,0.274887,8963.588224,8
échevinage_cabaretiers,échevinage cabaretiers,,organisation,,11,11,7,0.226713,0.248028,4049.546548,5
échevinage_charpentiers,échevinage charpentiers,,organisation,,9,9,7,0.233919,0.256016,5391.019704,12
échevinage_charrons,échevinage charrons,,organisation,,13,13,6,0.245776,0.268745,7990.765708,5
échevinage_coltineurs de tonneaux,échevinage coltineurs de tonneaux,,organisation,,4,4,7,0.219628,0.237899,1277.299844,6
échevinage_constructeurs de bateaux,échevinage constructeurs de bateaux,,organisation,,3,3,7,0.22173,0.238857,43.049602,11
échevinage_cordonniers,échevinage cordonniers,,organisation,,16,16,7,0.227372,0.253078,14069.458027,11
échevinage_crieurs et mesureurs de vin,échevinage crieurs et mesureurs de vin,,organisation,,8,8,7,0.213336,0.229633,4459.626436,11
échevinage_drapiers,échevinage drapiers,,organisation,,13,13,7,0.227952,0.25119,10524.529008,9
échevinage_forgerons,échevinage forgerons,,organisation,,16,16,7,0.241506,0.26838,12211.475651,1
échevinage_gourmets et courtiers,échevinage gourmets et courtiers,,organisation,,12,12,7,0.236038,0.257678,7856.923383,14
échevinage_huiliers meuniers et tondeurs de draps,échevinage huiliers meuniers et tondeurs de draps,,organisation,,11,11,7,0.229879,0.25158,4583.242039,4
échevinage_jardiniers,échevinage jardiniers,,organisation,,14,14,7,0.238377,0.260572,8893.142918,8
échevinage_marchands,échevinage marchands,,organisation,,25,25,7,0.254786,0.284677,9667.428185,14
échevinage_marchands de grains,échevinage marchands de grains,,organisation,,12,12,7,0.244336,0.267778,4692.197818,1
échevinage_maçons,échevinage maçons,,organisation,,11,11,7,0.230472,0.249265,5704.712255,6
échevinage_orfèvres,échevinage orfèvres,,organisation,,22,22,7,0.228201,0.253765,10084.282048,2
échevinage_pelletiers,échevinage pelletiers,,organisation,,13,13,7,0.232528,0.255683,9554.951205,9
échevinage_pêcheurs,échevinage pêcheurs,,organisation,,15,15,7,0.229963,0.253205,7963.534891,11
"échevinage_regrattiers, cordiers et fruitiers","échevinage regrattiers, cordiers et fruitiers",,organisation,,15,15,7,0.236216,0.259779,7296.83777,9
échevinage_sauniers,échevinage sauniers,,organisation,,14,14,7,0.248906,0.273473,9148.899245,8
échevinage_tailleurs,échevinage tailleurs,,organisation,,14,14,7,0.238923,0.26425,8279.451489,11
échevinage_tanneurs,échevinage tanneurs,,organisation,,10,10,7,0.240115,0.260706,4419.652192,0
échevinage_tisserands,échevinage tisserands,,organisation,,14,14,7,0.245969,0.269955,6821.721622,14
échevinage_tonneliers,échevinage tonneliers,,organisation,,12,12,7,0.246357,0.270574,6448.786936,1
